what is the [sylvia_brett] other half father place of birth	burnham-on-sea
who is the offspring of offspring of [bhanurangsi_savangwongse] mom	sirabhorn_sobhon
[bhanurangsi_savangwongse] dad offspring offspring	kitiyakara_voralaksana
what is the [bhanurangsi_savangwongse] mother children daughter	yugala_dighambara
what is the name of the daughter of children of [bhanurangsi_savangwongse] mother	yugala_dighambara
what is the [bhanurangsi_savangwongse] parents daughter other half	saovabha
what is the heir of [bhanurangsi_savangwongse] parents daughter	paripatra
the dad of heir of [bhanurangsi_savangwongse] dad	debsirindra
what is the name of the sex of daughter of [bhanurangsi_savangwongse] parents	male
what is the [bhanurangsi_savangwongse] parents daughter sex	male
[bhanurangsi_savangwongse] father wife gender	male
what is the name of the gender of wife of [bhanurangsi_savangwongse] father	male
the nation of son of [desiree_clary] darling	sweden
the nation of [desiree_clary] darling son	sweden
the sex of spouse of [vipsania_agrippina] couple	female
what is the [vipsania_agrippina] couple spouse sex	female
what is the name of the darling of spouse of [vipsania_agrippina] spouse	tiberius
what is the darling of [vipsania_agrippina] spouse spouse	tiberius
what is the [louis_iii_prince_of_conde] father offspring nation	france
what is the nation of [louis_iii_prince_of_conde] father offspring	france
what is the name of the grandwork of [charles_xv_of_sweden] offspring	monarch
who is the work of heir of [charles_xv_of_sweden] offspring	monarch
who is the gender of spouse of [charles_xv_of_sweden] son	male
[charles_xv_of_sweden] son spouse gender	male
what is the name of the couple of couple of [elizabeth_of_york] wife	henry_vii_of_england
[sophia_of_hanover] kid son sex	male
what is the [sophia_of_hanover] child son place of death	berlin
who is the grandplace_of_death of [sophia_of_hanover] child	berlin
what is the name of the address of daughter of [sophia_of_hanover] mother	prague
what is the nation of heir of [sophia_of_hanover] father	germany
who is the nation of heir of [sophia_of_hanover] father	germany
[sophia_of_hanover] father dad place of death	konigsberg
what is the [sophia_of_hanover] mom mom couple	frederick_iv_elector_palatine
who is the couple of mom of [sophia_of_hanover] mom	frederick_iv_elector_palatine
the mother of [sophia_of_hanover] parent mother	william_the_silent
what is the other half of other half of [mary_anna_custis_lee] wife	robert_e_lee
what is the other half of [mary_anna_custis_lee] wife other half	robert_e_lee
the nationality of [mary_anna_custis_lee] couple other half	united_states
what is the nationality of [mary_anna_custis_lee] couple other half	united_states
what is the nation of heir of [mary_anna_custis_lee] darling	united_states
[mary_anna_custis_lee] wife son location	arlington
the mother of heir of [mary_anna_custis_lee] darling	mary_anna_custis_lee
what is the mother of heir of [mary_anna_custis_lee] darling	mary_anna_custis_lee
the gender of [pulcheria] dad mother	male
who is the grandgender of [pulcheria] dad	male
the wife of other half of [pulcheria] dad	arcadius
[pulcheria] dad other half wife	arcadius
what is the institution of parents of [paul_newman] son	kenyon_college
what is the institution of [paul_newman] son parents	kenyon_college
what is the [paul_newman] heir mother son	claire_olivia_newman
the son of [paul_newman] heir mother	claire_olivia_newman
the gender of mother of [paul_newman] offspring	male
what is the gender of mother of [paul_newman] offspring	male
what is the type of religion of mom of [paul_newman] children	unitarian_universalism
what is the type of religion of [paul_newman] children mom	unitarian_universalism
who is the offspring of mother of [hugh_percy_1st_duke_of_northumberland] child	james_smithson
what is the [hugh_percy_1st_duke_of_northumberland] child mother offspring	james_smithson
who is the faith of husband of [h_p_lovecraft] other half	atheism
the faith of husband of [h_p_lovecraft] other half	atheism
the ethnicity of [h_p_lovecraft] couple spouse	english_americans
the place of birth of [h_p_lovecraft] other half couple	providence
what is the place of birth of couple of [h_p_lovecraft] other half	providence
the other half of darling of [h_p_lovecraft] couple	sonia_greene
the occupation of husband of [h_p_lovecraft] other half	poet
what is the name of the occupation of husband of [h_p_lovecraft] other half	poet
what is the heir of daughter of [henry_v_count_palatine_of_the_rhine] parent	otto_i_duke_of_brunswick_luneburg
[henry_v_count_palatine_of_the_rhine] father kid religion	catholicism
what is the religion of [henry_v_count_palatine_of_the_rhine] father kid	catholicism
who is the husband of father of [henry_v_count_palatine_of_the_rhine] mom	gertrud_of_supplingenburg
what is the [henry_v_count_palatine_of_the_rhine] mom father husband	gertrud_of_supplingenburg
who is the grandplace_of_death of [francis_i_of_france] daughter	nancy
the place of death of kid of [francis_i_of_france] daughter	nancy
what is the name of the sex of kid of [francis_i_of_france] children	female
what is the sex of kid of [francis_i_of_france] children	female
who is the sex of darling of [elizabeth_de_burgh] darling	female
what is the [elizabeth_de_burgh] darling darling sex	female
what is the mom of [albert_kamehameha] parents daughter	queen_emma_of_hawaii
the place of birth of daughter of [albert_kamehameha] parents	honolulu
the gender of [louise_marie_anne_de_bourbon] parents dad	female
who is the gender of dad of [louise_marie_anne_de_bourbon] parents	female
the mother of kid of [louise_marie_anne_de_bourbon] mother	louis_xiv_of_france
what is the mother of [louise_marie_anne_de_bourbon] mother kid	louis_xiv_of_france
the sex of [anne_of_cleves] parent kid	female
what is the sex of kid of [anne_of_cleves] parent	female
who is the religion of mom of [soong_may-ling] child	christianity
what is the [soong_may-ling] offspring father organization	wellesley_college
what is the organization of father of [soong_may-ling] offspring	wellesley_college
[soong_may-ling] offspring parents nation	republic_of_china
what is the name of the nation of parents of [soong_may-ling] offspring	republic_of_china
what is the [soong_may-ling] children parent heir	chiang_wei-kuo
what is the organization of children of [louise_of_hesse-kassel] son	trinity_college_cambridge
[louise_of_hesse-kassel] kid mother nation	denmark
the nation of [louise_of_hesse-kassel] kid mother	denmark
[louise_of_hesse-kassel] offspring other half profession	monarch
the occupation of darling of [louise_of_hesse-kassel] child	emperor
who is the occupation of darling of [louise_of_hesse-kassel] child	emperor
the place of birth of [louise_of_hesse-kassel] son husband	saint_petersburg
what is the place of birth of [louise_of_hesse-kassel] son husband	saint_petersburg
[charles_edison] parent kid nationality	united_states
the dad of [charles_edison] father kid	thomas_edison
what is the dad of [charles_edison] father kid	thomas_edison
what is the religious belief of dad of [john_vi_of_portugal] heir	catholicism
what is the name of the nationality of mother of [john_vi_of_portugal] daughter	portugal
what is the sex of parent of [john_vi_of_portugal] offspring	male
what is the name of the sex of parent of [john_vi_of_portugal] offspring	male
who is the place of birth of parent of [john_vi_of_portugal] children	lisbon
[john_vi_of_portugal] children parent place of birth	lisbon
the offspring of [john_vi_of_portugal] children parents	peter_i_of_brazil
what is the offspring of parents of [john_vi_of_portugal] children	peter_i_of_brazil
what is the [john_vi_of_portugal] daughter mom mom	peter_iii_of_portugal
what is the name of the sex of mom of [maria_theresia_of_austria-este] heir	female
what is the name of the child of dad of [maria_theresia_of_austria-este] children	princess_adelgunde_of_bavaria
the child of [maria_theresia_of_austria-este] children dad	princess_adelgunde_of_bavaria
what is the name of the grandwork of [franz_liszt] kid	composer
the work of [franz_liszt] son child	conducting
the faith of [franz_liszt] child dad	catholicism
what is the faith of [franz_liszt] child dad	catholicism
the nationality of [franz_liszt] heir mom	germany
[franz_liszt] heir mom nationality	germany
who is the nationality of mom of [franz_liszt] offspring	hungary
the nationality of mom of [franz_liszt] offspring	hungary
what is the name of the children of mom of [franz_liszt] heir	cosima_wagner
what is the children of [franz_liszt] heir mom	cosima_wagner
who is the dad of children of [favila_of_asturias] dad	pelayo_of_asturias
what is the dad of [favila_of_asturias] dad children	pelayo_of_asturias
what is the [napoleon_ii_of_france] parent other half nationality	france
what is the gender of [napoleon_ii_of_france] father wife	male
who is the gender of wife of [napoleon_ii_of_france] father	male
who is the faith of spouse of [napoleon_ii_of_france] mom	catholicism
[philipp_wilhelm_elector_palatine] son parents heir	maria_sofia_of_the_palatinate
what is the name of the place of death of parent of [philipp_wilhelm_elector_palatine] son	neuburg_an_der_donau
what is the dad of [jesus] father son	blessed_virgin_mary
the dad of [jesus] father son	blessed_virgin_mary
the parents of kid of [dara_shikoh] mother	shah_jahan
[isabella_of_jerusalem] mom children gender	female
the gender of children of [isabella_of_jerusalem] mom	female
what is the parents of child of [isabella_of_jerusalem] parent	amalric_i_of_jerusalem
the parents of [isabella_of_jerusalem] parent child	amalric_i_of_jerusalem
who is the darling of son of [isabella_of_jerusalem] father	humphrey_iv_of_toron
the darling of son of [isabella_of_jerusalem] father	humphrey_iv_of_toron
[isabella_of_jerusalem] father son children	maria_of_montferrat
the place of birth of daughter of [isabella_of_jerusalem] father	nablus
who is the place of birth of daughter of [isabella_of_jerusalem] father	nablus
what is the name of the husband of mom of [charles_albert_of_sardinia] children	charles_albert_of_sardinia
the daughter of husband of [charles_albert_of_sardinia] darling	ferdinand_duke_of_genoa
what is the other half of [charles_albert_of_sardinia] spouse darling	maria_theresa_of_austria_and_tuscany
what is the [georg_grand_duke_of_mecklenburg_strelitz] dad heir other half	ernest_augustus_i_of_hanover
the gender of [georg_grand_duke_of_mecklenburg_strelitz] father offspring	female
[georg_grand_duke_of_mecklenburg_strelitz] father offspring gender	female
what is the nation of parent of [christian_ii_of_denmark] parent	germany
who is the nation of parent of [christian_ii_of_denmark] parent	germany
the gender of dad of [christian_ii_of_denmark] parent	female
the parent of mother of [christian_ii_of_denmark] father	frederick_ii_elector_of_saxony
what is the [christian_ii_of_denmark] father mother parent	frederick_ii_elector_of_saxony
who is the place of birth of father of [christian_ii_of_denmark] mom	meissen
what is the kid of mother of [christian_ii_of_denmark] mom	christina_of_saxony
what is the [christian_ii_of_denmark] dad husband place of birth	aalborg
the place of birth of [christian_ii_of_denmark] dad husband	aalborg
the nation of spouse of [christian_ii_of_denmark] mother	sweden
what is the [christian_ii_of_denmark] mother spouse nation	sweden
the daughter of father of [chindasuinth] child	reccesuinth
what is the daughter of [chindasuinth] child father	reccesuinth
what is the name of the gender of offspring of [maria_antonia_of_portugal] mom	female
